,Row.names,baseMean,log2FoldChange,lfcSE,pvalue,padj,significant
14495,ENSG00000187840,43.43975211,-0.043751773,0.083917661,0.499686192,0.693154112,unchanged
14496,ENSG00000187848,0.020754272,0.000451132,0.128696792,0.932305092,NA,unchanged
14497,ENSG00000187855,0.19761334,0.001408959,0.128671549,0.892426326,NA,unchanged
14498,ENSG00000187857,0.006580915,-0.000529198,0.128698781,0.972682484,NA,unchanged
14499,ENSG00000187860,10.80336786,-0.148341084,0.168558738,0.065097718,0.202248602,unchanged
14500,ENSG00000187862,23.91736638,-0.064701572,0.109345426,0.329611436,0.542145203,unchanged
14501,ENSG00000187866,570.3258683,0.221411423,0.053145707,7.84E-06,0.000700094,upregulated
14502,ENSG00000187902,8.989260971,-0.016410875,0.124132727,0.632141275,0.789093379,unchanged
14503,ENSG00000187905,0.005622958,0.000247977,0.1286978,0.936902315,NA,unchanged
14504,ENSG00000187908,0.091530789,-0.001765673,0.12870106,0.980722788,NA,unchanged
14505,ENSG00000187912,51.13988454,-0.234852353,0.193925521,0.021026499,0.100250699,unchanged
14506,ENSG00000187922,23.40557631,0.005377807,0.103016786,0.93244479,0.967463893,unchanged
14507,ENSG00000187942,1.025227029,-0.022532327,0.13059446,0.202136624,NA,unchanged
14508,ENSG00000187944,0.255253087,0.002060198,0.128613177,0.82366594,NA,unchanged
14509,ENSG00000187950,0.489812784,0.004294154,0.128562862,0.778395027,NA,unchanged
14510,ENSG00000187954,99.56117244,-0.332856271,0.09463802,5.44E-05,0.002263419,downregulated
14511,ENSG00000187955,0.269540096,0.000574665,0.128627632,0.924959225,NA,unchanged
14512,ENSG00000187957,0.51613922,-0.007116979,0.128377433,0.678495851,NA,unchanged
14513,ENSG00000187959,0.343458349,0.009105677,0.129021738,0.518100481,NA,unchanged
14514,ENSG00000187961,13.12508593,-0.033116196,0.105253367,0.597006258,0.764056455,unchanged
14515,ENSG00000187969,0.006955576,1.59E-05,0.128699174,0.957101467,NA,unchanged
14516,ENSG00000187980,2.644909853,-0.047297603,0.135199742,0.187579316,NA,unchanged
14517,ENSG00000187987,14.2991884,0.263583932,0.301289966,0.018590144,0.093226877,unchanged
14518,ENSG00000187994,134.364853,-0.232913551,0.090591764,0.001762522,0.020787822,downregulated
14519,ENSG00000187997,7.611507191,0.097828224,0.172883144,0.04757327,0.166446316,unchanged
14520,ENSG00000188000,1.1557055,-0.018386269,0.130184655,0.022006949,NA,unchanged
14521,ENSG00000188001,36.42123501,0.016686008,0.095777598,0.765974789,0.878073302,unchanged
14522,ENSG00000188010,10.4511363,0.050802274,0.113671337,0.417299234,0.623471361,unchanged
14523,ENSG00000188011,1.656540691,-0.036170298,0.132297737,0.220132037,NA,unchanged
14524,ENSG00000188015,0.121055642,-0.000688349,0.128684294,0.980933459,NA,unchanged
14525,ENSG00000188021,475.692387,0.101183342,0.069036043,0.085225908,0.238047326,unchanged
14526,ENSG00000188026,20.26554033,-0.054931923,0.113716104,0.376523827,0.583118505,unchanged
14527,ENSG00000188032,0.026735976,-0.000757375,0.128696936,0.983297501,NA,unchanged
14528,ENSG00000188033,172.355392,0.007225907,0.067559008,0.900405366,0.952354476,unchanged
14529,ENSG00000188037,1.202533988,0.025339594,0.130029779,0.194488138,NA,unchanged
14530,ENSG00000188038,0.415599306,-0.008545437,0.128819025,0.688926464,NA,unchanged
14531,ENSG00000188039,0.604516566,-0.00765587,0.128097029,0.679488183,NA,unchanged
14532,ENSG00000188042,1442.972772,-0.000224721,0.06843672,0.996150432,0.998454499,unchanged
14533,ENSG00000188050,0.016211577,-0.000153711,0.12869619,0.962324291,NA,unchanged
14534,ENSG00000188051,0.026881981,-0.000360469,0.128694991,0.964493573,NA,unchanged
14535,ENSG00000188056,21.73150716,-0.004749367,0.128271981,0.615695462,NA,unchanged
14536,ENSG00000188060,0.211677165,-0.001702223,0.128688342,0.935954283,NA,unchanged
14537,ENSG00000188064,0.030401334,0.000424433,0.128694585,0.931717359,NA,unchanged
14538,ENSG00000188070,17.1644967,-0.16704934,0.145610502,0.053052066,0.178117655,unchanged
14539,ENSG00000188076,1.497602097,-0.041360467,0.135425325,0.146827545,NA,unchanged
14540,ENSG00000188086,0.008646234,0.000460842,0.128697673,0.932088822,NA,unchanged
14541,ENSG00000188092,193.3045211,0.127520218,0.089649391,0.062415497,0.197164882,unchanged
14542,ENSG00000188095,0.075853436,4.52E-05,0.128690649,0.968538427,NA,unchanged
14543,ENSG00000188107,14.03719607,0.051762105,0.121340093,0.378291541,0.584824441,unchanged
14544,ENSG00000188112,0.306035953,-0.004994481,0.12875104,0.727034271,NA,unchanged
14545,ENSG00000188124,0.362422309,0.002776557,0.128692736,0.640015033,NA,unchanged
14546,ENSG00000188130,17.08663775,-0.078851886,0.123514669,0.237617265,0.445283045,unchanged
14547,ENSG00000188152,0.015478984,5.04E-05,0.128692335,0.946165911,NA,unchanged
14548,ENSG00000188153,0.327146189,5.72E-05,0.128615703,0.845896002,NA,unchanged
14549,ENSG00000188155,0.030108984,-0.000762347,0.128698552,0.992568347,NA,unchanged
14550,ENSG00000188157,15.99236331,-0.18817994,0.326073656,0.020022316,0.097407865,unchanged
14551,ENSG00000188158,173.1178693,0.071288765,0.091886311,0.294477828,0.508049228,unchanged
14552,ENSG00000188162,0.023578442,0.000640406,0.128686648,0.975898351,NA,unchanged
14553,ENSG00000188163,0.016579276,-0.000476631,0.128697459,0.974569038,NA,unchanged
14554,ENSG00000188167,134.3883764,-0.40575243,0.277939171,0.004276974,0.036239594,downregulated
14555,ENSG00000188171,109.1511494,-0.004887991,0.080463578,0.939589431,0.97051174,unchanged
14556,ENSG00000188175,67.25914696,0.414390462,0.294084664,0.004936841,0.039912857,upregulated
14557,ENSG00000188176,0.020131462,-0.00011552,0.128696081,0.962324291,NA,unchanged
14558,ENSG00000188177,562.431059,0.199655374,0.070989675,0.001155375,0.016023592,upregulated
14559,ENSG00000188186,536.7832985,0.025480677,0.082366421,0.686128581,0.824900423,unchanged
14560,ENSG00000188191,31.55472864,-0.147051768,0.145975624,0.073566909,0.218506348,unchanged
14561,ENSG00000188199,8.566277277,-0.052883738,0.133638292,0.231759205,NA,unchanged
14562,ENSG00000188211,53.68872038,-0.008372984,0.089120101,0.893158938,0.94872401,unchanged
14563,ENSG00000188215,166.3375026,-0.016571338,0.07021613,0.774606173,0.881705375,unchanged
14564,ENSG00000188219,0.153043596,-0.00154977,0.128701755,0.940078286,NA,unchanged
14565,ENSG00000188223,0.414531059,-0.001179341,0.128699063,0.893302032,NA,unchanged
14566,ENSG00000188227,37.20505203,0.17584998,0.139192581,0.038523271,0.146621147,unchanged
14567,ENSG00000188229,425.0475867,0.105443402,0.094604697,0.136777963,0.319181947,unchanged
14568,ENSG00000188234,141.7981363,-0.049829074,0.09700653,0.446463896,0.648358701,unchanged
14569,ENSG00000188243,501.1753729,0.049009992,0.072839308,0.410827795,0.61746851,unchanged
14570,ENSG00000188263,0.024379473,-0.000438043,0.128699545,0.999592963,NA,unchanged
14571,ENSG00000188266,11.14361627,0.175573973,0.179949133,0.043260687,0.157199047,unchanged
14572,ENSG00000188277,3.821119306,-0.090430334,0.156737394,0.101040267,NA,unchanged
14573,ENSG00000188282,5.452799967,0.081639586,0.14671821,0.158905205,0.349278536,unchanged
14574,ENSG00000188283,64.08953894,0.006092034,0.101829072,0.92402426,0.963925099,unchanged
14575,ENSG00000188290,3.182333691,-0.013791252,0.124429039,0.67832728,NA,unchanged
14576,ENSG00000188295,51.76739066,0.054020425,0.097728478,0.413395197,0.619443858,unchanged
14577,ENSG00000188305,76.54031745,-0.612835914,0.180893585,2.78E-05,0.001455085,downregulated
14578,ENSG00000188306,0.729640092,0.034155558,0.133172511,0.20067511,NA,unchanged
14579,ENSG00000188312,36.11849017,0.088436119,0.105651686,0.209830852,0.412303921,unchanged
14580,ENSG00000188313,1002.539915,-0.00643134,0.109399194,0.899548958,0.951985285,unchanged
14581,ENSG00000188315,317.5371405,-0.117273413,0.113931054,0.113769898,0.283676389,unchanged
14582,ENSG00000188316,0.092032326,-0.000412759,0.1286873,0.992490545,NA,unchanged
14583,ENSG00000188321,357.8808918,0.083546268,0.082952133,0.195095069,0.393746114,unchanged
14584,ENSG00000188322,49.82019927,-0.586024448,0.221094819,0.000275372,0.00647101,downregulated
14585,ENSG00000188338,0.029230308,-0.000965083,0.128698394,0.986408882,NA,unchanged
14586,ENSG00000188340,6.618173128,0.046701753,0.126702017,0.336535688,0.547862571,unchanged
14587,ENSG00000188342,129.4728986,0.215555836,0.074336161,0.000785288,0.012488358,upregulated
14588,ENSG00000188343,3.692000365,0.608320235,0.339955613,0.00287725,NA,unchanged
14589,ENSG00000188352,68.75582481,-0.068291017,0.133443262,0.233764572,0.440531377,unchanged
14590,ENSG00000188368,0.234338199,-0.002089926,0.128558964,0.891211049,NA,unchanged
14591,ENSG00000188372,6.460350665,0.065465032,0.138396694,0.191489181,0.389021246,unchanged
14592,ENSG00000188373,0.043334079,0.000546849,0.128696718,0.909936285,NA,unchanged
14593,ENSG00000188375,1.140031651,-0.028622007,0.132834691,0.054921214,NA,unchanged
14594,ENSG00000188379,0.010048722,0.000428946,0.128698253,0.935409163,NA,unchanged
14595,ENSG00000188385,3.343876355,-0.012890214,0.120082846,0.756547449,NA,unchanged
14596,ENSG00000188389,9.855736213,-0.069120093,0.131472469,0.233274123,0.439905936,unchanged
14597,ENSG00000188393,1.671266452,0.018822471,0.128070376,0.483035561,NA,unchanged
14598,ENSG00000188394,39.54277229,0.283442049,0.164580467,0.006606289,0.04929188,upregulated
14599,ENSG00000188396,15.86174015,-0.047157088,0.120851314,0.395714233,0.603069885,unchanged
14600,ENSG00000188403,0.006625679,-0.000286587,0.128699097,0.958896906,NA,unchanged
14601,ENSG00000188404,23734.29168,0.000241777,0.090615183,0.998572762,0.999728433,unchanged
14602,ENSG00000188419,325.5428507,0.088228517,0.083375888,0.170030918,0.363403016,unchanged
14603,ENSG00000188428,181.749154,-0.025654124,0.061864633,0.633567114,0.78994707,unchanged
14604,ENSG00000188452,0.26647553,-0.001795835,0.128655075,0.997125118,NA,unchanged
14605,ENSG00000188483,22.5386592,-0.265684429,0.152252174,0.00761306,0.053898909,unchanged
14606,ENSG00000188486,76.40094047,0.109955454,0.115264887,0.140433214,0.324669413,unchanged
14607,ENSG00000188487,7.867047515,0.053643906,0.135435499,0.190438101,NA,unchanged
14608,ENSG00000188488,0.018150556,-0.00042189,0.128699615,0.975155493,NA,unchanged
14609,ENSG00000188493,16.32739568,-0.112793916,0.144797389,0.123704155,0.299595662,unchanged
14610,ENSG00000188501,0.010791302,-0.000288676,0.128698839,0.962143319,NA,unchanged
14611,ENSG00000188505,0.082384838,0.000458445,0.128691332,0.963770367,NA,unchanged
14612,ENSG00000188508,0.006561076,-0.000478521,0.128699484,0.97599,NA,unchanged
14613,ENSG00000188517,2.94507498,0.082511522,0.161286436,0.032185075,NA,unchanged
14614,ENSG00000188522,27.30505046,-0.540204176,0.185938579,0.000146094,0.004266005,downregulated
14615,ENSG00000188529,907.3626459,0.183700979,0.071375048,0.002747961,0.027343302,upregulated
14616,ENSG00000188536,527919.1735,0.062127978,0.140839539,0.155649261,0.345081118,unchanged
14617,ENSG00000188542,82.30148387,0.092507805,0.078127717,0.143672852,0.328981763,unchanged
14618,ENSG00000188549,32.87371698,-0.439430684,0.180514884,0.000960039,0.014166209,downregulated
14619,ENSG00000188554,2960.390227,-0.038287857,0.0583528,0.46257577,0.661679019,unchanged
14620,ENSG00000188558,2.658016316,0.045834216,0.133996035,0.200556921,NA,unchanged
14621,ENSG00000188559,657.2237724,-0.142486032,0.139764362,0.077541353,0.225545865,unchanged
14622,ENSG00000188566,35.56550967,-0.29937756,0.172864004,0.007384555,0.052792273,unchanged
14623,ENSG00000188573,0.11986148,-0.00072765,0.128693498,0.999099819,NA,unchanged
14624,ENSG00000188580,3.743963386,0.018993924,0.121144882,0.653600613,NA,unchanged
14625,ENSG00000188582,40.94446743,0.210133171,0.236236495,0.03059709,0.127328419,unchanged
14626,ENSG00000188585,0.933892892,-0.001890846,0.12650271,0.992475725,NA,unchanged
14627,ENSG00000188596,43.24727383,0.129665836,0.124841267,0.092236232,0.250081664,unchanged
14628,ENSG00000188603,140.1767917,-0.095140786,0.098095315,0.179192183,0.37470902,unchanged
14629,ENSG00000188610,6.37241482,-0.005768567,0.111718907,0.921395811,0.962555314,unchanged
14630,ENSG00000188611,10.15001656,0.014580046,0.112075907,0.793657411,0.891452884,unchanged
14631,ENSG00000188612,163.4290991,0.137568808,0.074762834,0.029081138,0.123205395,unchanged
14632,ENSG00000188613,0.441727353,0.00075864,0.128184368,0.802529636,NA,unchanged
14633,ENSG00000188626,3.935653236,0.087664081,0.154469479,0.120595078,NA,unchanged
14634,ENSG00000188629,18.54959796,0.124260072,0.152319494,0.101262585,0.264498101,unchanged
14635,ENSG00000188636,174.1166429,-0.304106434,0.137974147,0.002756391,0.027368159,downregulated
14636,ENSG00000188641,1424.864904,0.097686354,0.08430957,0.137507864,0.320303996,unchanged
14637,ENSG00000188643,0.078482719,-0.000703495,0.128694454,0.986566831,NA,unchanged
14638,ENSG00000188647,1058.600738,0.190879014,0.129119771,0.024825833,0.111454544,unchanged
14639,ENSG00000188649,33.37898934,0.433319103,0.159589605,0.000351643,0.007837512,upregulated
14640,ENSG00000188659,4.961735675,-0.001251637,0.114363931,0.976686135,0.988908822,unchanged
14641,ENSG00000188672,32.50482643,0.166754098,0.246642919,0.033423122,0.134518592,unchanged
14642,ENSG00000188674,0.012549343,0.000330947,0.1286978,0.937537029,NA,unchanged
14643,ENSG00000188676,1.585008903,-0.047236047,0.136475064,0.167516545,NA,unchanged
14644,ENSG00000188677,131.6768129,-0.016341024,0.101353915,0.794349667,0.891911555,unchanged
14645,ENSG00000188687,29.88000736,-0.050579969,0.096009514,0.43608999,0.640166717,unchanged
14646,ENSG00000188690,276.5040038,0.145054898,0.095735987,0.046209401,0.163576553,unchanged
14647,ENSG00000188691,0.032253926,-0.000492782,0.12869524,0.966500907,NA,unchanged
14648,ENSG00000188706,16.5321273,-0.1222319,0.133812839,0.1097438,0.27785366,unchanged
14649,ENSG00000188707,117.6721853,-0.15657414,0.102036656,0.035826614,0.140435051,unchanged
14650,ENSG00000188710,0.981004086,0.028591865,0.128836268,0.357830357,NA,unchanged
14651,ENSG00000188725,244.883736,0.07725818,0.067858504,0.186661067,0.383265806,unchanged
14652,ENSG00000188729,0.018565408,-0.000195698,0.128696107,0.960445192,NA,unchanged
14653,ENSG00000188732,22.62799102,0.345690607,0.129121829,0.000625859,0.010935251,upregulated
14654,ENSG00000188735,20.37642559,-0.24979323,0.175131595,0.015228224,0.082528263,unchanged
14655,ENSG00000188738,163.8964246,0.219481037,0.169486308,0.019834178,0.096902525,unchanged
14656,ENSG00000188739,100.1490394,-0.000957127,0.083011833,0.987932353,0.994642351,unchanged
14657,ENSG00000188747,3.828298164,-0.081066482,0.150493274,0.118728581,NA,unchanged
14658,ENSG00000188760,0.211113592,-0.000805693,0.128653183,0.973267573,NA,unchanged
14659,ENSG00000188761,15.61150322,0.057708608,0.119454592,0.339866359,0.550959274,unchanged
14660,ENSG00000188763,0.646120948,0.009263667,0.128191508,0.590443427,NA,unchanged
14661,ENSG00000188766,1.567014428,-0.020429561,0.126211974,0.53896668,NA,unchanged
14662,ENSG00000188779,1.279538966,-0.033363037,0.129658714,0.354810683,NA,unchanged
14663,ENSG00000188782,0.018330375,-0.000742261,0.128699025,0.973349986,NA,unchanged
14664,ENSG00000188783,0.068748344,-0.000334181,0.128693318,0.988165777,NA,unchanged
14665,ENSG00000188785,172.8711685,0.030273221,0.083296712,0.627725555,0.786347128,unchanged
14666,ENSG00000188786,381.7879733,-0.207495637,0.109299058,0.011735655,0.069445577,unchanged
14667,ENSG00000188800,0.033775879,0.000850835,0.128694579,0.913408592,NA,unchanged
14668,ENSG00000188807,11.75426659,-0.56376423,0.236323546,0.000632242,0.010935251,downregulated
14669,ENSG00000188811,229.5159557,0.092266853,0.080371893,0.14942554,0.337114735,unchanged
14670,ENSG00000188816,0.077510309,0.000224394,0.128692571,0.90901789,NA,unchanged
14671,ENSG00000188818,5.616339124,-0.0136074,0.11616509,0.784359983,0.886498859,unchanged
14672,ENSG00000188820,98.58803566,0.038580979,0.100102494,0.561135488,0.739868466,unchanged
14673,ENSG00000188822,96.52394032,0.022609345,0.091354361,0.72969827,0.853965486,unchanged
14674,ENSG00000188827,40.44618548,-0.44967049,0.144092129,0.000123142,0.003786947,downregulated
14675,ENSG00000188833,0.048029412,0.000424821,0.128697949,0.88450781,NA,unchanged
14676,ENSG00000188846,571.0595313,0.065136123,0.084325782,0.311839802,0.524062008,unchanged
14677,ENSG00000188848,59.67983562,0.069598679,0.102939373,0.302613727,0.51482995,unchanged
14678,ENSG00000188859,0.899738016,-0.032168671,0.131929552,0.260806173,NA,unchanged
14679,ENSG00000188868,41.24381781,0.067541013,0.085925626,0.30254741,0.51482995,unchanged
14680,ENSG00000188878,27.24767325,-0.158974927,0.131216143,0.054896149,0.182306714,unchanged
14681,ENSG00000188883,0.118234098,-0.000800568,0.128682,0.957636503,NA,unchanged
14682,ENSG00000188886,0.313375371,0.002656579,0.128407485,0.831211358,NA,unchanged
14683,ENSG00000188895,1697.651372,-0.168710427,0.137215189,0.047401329,0.166054619,unchanged
14684,ENSG00000188897,136.8155083,-0.124472446,0.158997244,0.093956453,0.253153838,unchanged
14685,ENSG00000188906,29567.88737,0.048595335,0.092674948,0.460206758,0.660280059,unchanged
14686,ENSG00000188916,0.644626135,0.014031374,0.128548364,0.45410955,NA,unchanged
14687,ENSG00000188917,204.9943128,-0.074216971,0.068318663,0.193661763,0.392053892,unchanged
14688,ENSG00000188921,1944.971712,0.098549029,0.081304606,0.127153974,0.304618584,unchanged
14689,ENSG00000188931,0.094196443,0.001008322,0.128686113,0.937403787,NA,unchanged
14690,ENSG00000188937,0.503423371,0.002598125,0.12839928,0.787181928,NA,unchanged
14691,ENSG00000188938,328.2874625,0.152157843,0.064290848,0.006885442,0.050654203,unchanged
14692,ENSG00000188958,2.245151845,0.087449881,0.165339433,0.036595615,NA,unchanged
14693,ENSG00000188959,0.204372645,-0.000575217,0.128674413,0.950375305,NA,unchanged
14694,ENSG00000188976,86.19893457,-0.275245707,0.174695904,0.010981541,0.066928891,unchanged
14695,ENSG00000188981,0.981486469,-0.014812435,0.126860959,0.634137276,NA,unchanged
14696,ENSG00000188984,0.031242674,-0.000317621,0.128698495,0.970925308,NA,unchanged
14697,ENSG00000188986,122.8982738,-0.427301736,0.11306014,1.46E-05,0.00097007,downregulated
14698,ENSG00000188992,0.128069676,0.000773276,0.128679998,0.852693095,NA,unchanged
14699,ENSG00000188993,2.305721935,-0.020808744,0.124429058,0.589517681,NA,unchanged
14700,ENSG00000188994,3893.544916,0.116467702,0.069946805,0.049415966,0.170437674,unchanged
14701,ENSG00000188996,9.908709782,0.147798853,0.212887629,0.034765348,0.137741922,unchanged
14702,ENSG00000188997,141.9950216,-0.10805277,0.076535273,0.085059192,0.237904089,unchanged
14703,ENSG00000189001,0.005728712,-0.000379124,0.12869875,0.970176795,NA,unchanged
14704,ENSG00000189007,8.967698523,-0.058527688,0.146206347,0.021078211,NA,unchanged
14705,ENSG00000189013,3.818752332,-0.067953087,0.14830382,0.063847079,NA,unchanged
14706,ENSG00000189023,0.018989096,0.000336145,0.12869927,0.919697199,NA,unchanged
14707,ENSG00000189030,0.326875837,0.003322969,0.128467887,0.732480795,NA,unchanged
14708,ENSG00000189037,0.205704421,0.001708938,0.128620645,0.870477389,NA,unchanged
14709,ENSG00000189042,153.3624102,0.164274925,0.079478372,0.012655805,0.073017506,unchanged
14710,ENSG00000189043,22.96432913,0.042277949,0.083918178,0.510966448,0.701288898,unchanged
14711,ENSG00000189045,4.228747214,0.075944801,0.144196106,0.154233522,0.343593461,unchanged
14712,ENSG00000189046,35.60260839,0.071921983,0.096241062,0.28756485,0.500652213,unchanged
14713,ENSG00000189050,186.6495121,0.002463693,0.07354378,0.967753305,0.984540499,unchanged
14714,ENSG00000189051,1.281463571,0.013547764,0.12560025,0.583033047,NA,unchanged
14715,ENSG00000189056,14.4663143,-0.062542625,0.143346447,0.106688112,0.272928293,unchanged
14716,ENSG00000189057,44.81615926,0.064832832,0.115057847,0.329717416,0.542237744,unchanged
14717,ENSG00000189058,0.067642913,-0.0002938,0.128673931,0.943817501,NA,unchanged
14718,ENSG00000189060,106.0667991,0.073895553,0.116938386,0.284383012,0.497398254,unchanged
14719,ENSG00000189067,6952.084234,-0.10609529,0.107031722,0.143582286,0.328972424,unchanged
14720,ENSG00000189068,73.08132494,0.4791664,0.175530378,0.000437211,0.009011736,upregulated
14721,ENSG00000189077,144.75122,-0.022538408,0.088743253,0.72245995,0.84842764,unchanged
14722,ENSG00000189079,1043.444258,0.120456452,0.066381058,0.035903785,0.140657879,unchanged
14723,ENSG00000189090,0.015392368,0.000159727,0.128698059,0.941000267,NA,unchanged
14724,ENSG00000189091,1348.546194,-0.097623391,0.074129663,0.111430141,0.280333953,unchanged
14725,ENSG00000189114,78.87704061,-0.135234715,0.103235288,0.073019174,0.217439411,unchanged
14726,ENSG00000189120,0.278553247,-0.002469501,0.12870067,0.86085595,NA,unchanged
14727,ENSG00000189127,33.88580461,0.005018499,0.104734447,0.933492817,0.967853468,unchanged
14728,ENSG00000189134,7.53124789,0.037466418,0.117915952,0.482120792,0.677481488,unchanged
14729,ENSG00000189139,0.095818506,0.001055459,0.128695341,0.849188854,NA,unchanged
14730,ENSG00000189143,0.21862215,-4.79E-05,0.128633373,0.913360503,NA,unchanged
14731,ENSG00000189144,80.63925106,-0.028988433,0.08421241,0.644233399,0.797071107,unchanged
14732,ENSG00000189152,12.97905806,-0.054610004,0.122378348,0.33526572,0.546445223,unchanged
14733,ENSG00000189157,2.209200945,0.068671544,0.146892712,0.090535384,NA,unchanged
14734,ENSG00000189159,288.2898877,-0.108064927,0.092711987,0.118374641,0.291327064,unchanged
14735,ENSG00000189164,89.74346435,0.176023547,0.088188678,0.011716873,0.069414362,unchanged
14736,ENSG00000189167,0.103746834,-0.000154487,0.128691355,0.999623489,NA,unchanged
14737,ENSG00000189171,5.677813075,-0.001028417,0.108352549,0.979685526,0.990563764,unchanged
14738,ENSG00000189180,2743.921332,0.169118217,0.097660007,0.02246487,0.104446174,unchanged
14739,ENSG00000189181,0.007995342,-0.00039397,0.128699289,0.975781511,NA,unchanged
14740,ENSG00000189182,0.091622951,-0.001564991,0.128702672,0.937786855,NA,unchanged
14741,ENSG00000189184,0.83597566,0.008985922,0.12807746,0.518487704,NA,unchanged
14742,ENSG00000189190,237.593946,0.048589894,0.088923733,0.45896137,0.659274181,unchanged
14743,ENSG00000189195,88.9700892,0.15578256,0.085560787,0.022401127,0.104352113,unchanged
14744,ENSG00000189221,24.51769836,0.048065731,0.134085269,0.21083587,0.413632781,unchanged
14745,ENSG00000189227,39.3341201,0.107982528,0.095017027,0.123222437,0.298585741,unchanged
14746,ENSG00000189233,37.13262328,0.036530308,0.106239629,0.554641573,0.73525467,unchanged
14747,ENSG00000189241,695.070578,-0.108734085,0.068013342,0.063430752,0.19930648,unchanged
14748,ENSG00000189253,13.58887763,0.006266706,0.122614832,0.86339957,NA,unchanged
14749,ENSG00000189266,2596.345407,0.037820113,0.060453349,0.475300982,0.672316856,unchanged
14750,ENSG00000189269,2.415205993,0.02489426,0.127033136,0.442453051,NA,unchanged
14751,ENSG00000189283,44.26989271,0.628194932,0.28186291,0.00063442,0.010935251,upregulated
14752,ENSG00000189292,0.571602962,-0.0067478,0.127864119,0.756050598,NA,unchanged
14753,ENSG00000189298,80.50806745,-0.016632555,0.074695891,0.78099431,0.884444166,unchanged
14754,ENSG00000189306,134.3496294,-0.014063868,0.083731048,0.823734468,0.907919885,unchanged
14755,ENSG00000189308,449.3114101,0.132319391,0.082882326,0.046521398,0.164178984,unchanged
14756,ENSG00000189319,763.7587957,-0.518772734,0.09844483,9.02E-09,2.50E-05,downregulated
14757,ENSG00000189325,0.332092072,0.000252765,0.128597252,0.905362365,NA,unchanged
14758,ENSG00000189326,0.037702516,0.001215617,0.128700746,0.914182416,NA,unchanged
14759,ENSG00000189337,34.79374499,-0.141565384,0.182067322,0.056623211,0.18580414,unchanged
14760,ENSG00000189339,454.5914807,-0.359222949,0.130213088,0.000492891,0.009568167,downregulated
14761,ENSG00000189350,20.73710951,-0.078082663,0.124507754,0.233490632,0.440112194,unchanged
14762,ENSG00000189362,135.7842551,0.08255435,0.090921316,0.213248811,0.416536381,unchanged
14763,ENSG00000189366,0.455919381,-0.002862756,0.127683057,0.872534999,NA,unchanged
14764,ENSG00000189367,10.62646627,0.222079165,0.280578281,0.024241398,0.109900162,unchanged
14765,ENSG00000189369,72.20359162,0.039433157,0.082170114,0.535231536,0.719857482,unchanged
14766,ENSG00000189375,0.008494053,-0.000487927,0.128699471,0.964647976,NA,unchanged
14767,ENSG00000189376,107.2663584,-0.006378118,0.06236416,0.906181444,0.954815573,unchanged
14768,ENSG00000189377,0.045409141,-0.001028984,0.128698824,0.98755264,NA,unchanged
14769,ENSG00000189401,0.033950777,-0.000617219,0.128698584,0.993957466,NA,unchanged
14770,ENSG00000189403,1714.865068,0.131984347,0.079741331,0.043251824,0.157199047,unchanged
14771,ENSG00000189409,4.791637848,-0.046773164,0.127512659,0.348889324,0.559569822,unchanged
14772,ENSG00000189410,0.104640102,0.000942421,0.128685012,0.986442349,NA,unchanged
14773,ENSG00000189420,15.14875379,-0.353171885,0.197478754,0.004046751,0.034695907,downregulated
14774,ENSG00000189430,80.02188721,-0.336600163,0.156261331,0.002284565,0.024211836,downregulated
14775,ENSG00000189431,0.147134401,0.000329403,0.128686966,0.905149374,NA,unchanged
14776,ENSG00000196071,4.145457039,0.026245389,0.125245589,0.48654688,NA,unchanged
14777,ENSG00000196072,523.7850419,0.058743699,0.078859577,0.345585556,0.557033851,unchanged
14778,ENSG00000196074,65.71692161,0.332476544,0.144435079,0.001640923,0.019870528,upregulated
14779,ENSG00000196081,21.00250479,0.040823698,0.100226338,0.533875016,0.718600029,unchanged
14780,ENSG00000196083,1897.547992,0.037536309,0.094295867,0.569713176,0.744321316,unchanged
14781,ENSG00000196090,0.728730479,-0.002954411,0.128251811,0.920029111,NA,unchanged
14782,ENSG00000196091,0.584268875,0.01968128,0.12917826,0.361748839,NA,unchanged
14783,ENSG00000196092,152.0696683,-0.506889948,0.198136329,0.000496343,0.009586879,downregulated
14784,ENSG00000196104,1.811196966,0.056709535,0.141479084,0.090594599,NA,unchanged
14785,ENSG00000196109,0.305725841,0.001388812,0.128482381,0.957143347,NA,unchanged
14786,ENSG00000196110,207.3760927,0.082889252,0.057407426,0.104028066,0.269041376,unchanged
14787,ENSG00000196116,492.0200924,-0.048270175,0.101610789,0.4638408,0.662540817,unchanged
14788,ENSG00000196118,14.48961172,-0.004895291,0.096459776,0.935669117,0.968787637,unchanged
14789,ENSG00000196119,0.020714847,0.000108773,0.128695389,0.946988601,NA,unchanged
14790,ENSG00000196123,14.34230962,0.065061945,0.114116132,0.329937907,0.542237744,unchanged
14791,ENSG00000196126,1351.53721,0.030449591,0.124321172,0.468004446,0.665990835,unchanged
14792,ENSG00000196131,0.159247837,0.001279201,0.128680754,0.875529477,NA,unchanged
14793,ENSG00000196132,0.93441426,0.042575953,0.137157787,0.058649774,NA,unchanged
14794,ENSG00000196136,0.063084243,-0.001226788,0.128702219,0.968311228,NA,unchanged
14795,ENSG00000196139,105.6200291,-0.003821644,0.097862186,0.952594289,0.976873198,unchanged
14796,ENSG00000196141,54.83844369,-0.027685538,0.117946114,0.58019955,0.750868814,unchanged
